,Address,Name,City State ZIP,ZIP,Number of Sites,Url,ZIP_str,FULL Address,latitude,longitude
150,"13 Mobile Home Drive,",J & M Mobile Home Park,"Du Quoin, IL",62832.0,20,https://www.mhvillage.com/parks/11158,62832.0,"13 Mobile Home Drive,Du Quoin, IL62832.0",,
151,"1300 Block N 1st St,",North Town Trailer Park,"Swansea, IL",62226.0,Not found,https://www.mhvillage.com/parks/106818,62226.0,"1300 Block N 1st St,Swansea, IL62226.0",,
152,"1300 North Maplewood Drive,",Maplewood Estates,"Rantoul, IL",61866.0,112,https://www.mhvillage.com/parks/10224,61866.0,"1300 North Maplewood Drive,Rantoul, IL61866.0",,
153,"1301 East Leverett Road #31,",Country Tyme Estates,"Champaign, IL",61821.0,44,https://www.mhvillage.com/parks/10202,61821.0,"1301 East Leverett Road #31,Champaign, IL61821.0",,
154,"13011 Office Drive,",Oak Lawn Mobile Home Park,"Poplar Grove, IL",61065.0,180,https://www.mhvillage.com/parks/10169,61065.0,"13011 Office Drive,Poplar Grove, IL61065.0",,
155,"1302 South Main Street,",E-Z Mobile Home Park,"Monmouth, IL",61462.0,20,https://www.mhvillage.com/parks/11519,61462.0,"1302 South Main Street,Monmouth, IL61462.0",,
156,"1309 1st St,",Silvis Heights MHP,"Silvis, IL",61282.0,Not found,https://www.mhvillage.com/parks/107080,61282.0,"1309 1st St,Silvis, IL61282.0",,
157,"1323 Gold Street,",2 Creeks Community,"Greenville, IL",62246.0,100,https://www.mhvillage.com/parks/10155,62246.0,"1323 Gold Street,Greenville, IL62246.0",,
158,"1330 N 17th St,",Germains Mh Park,"Swansea, IL",62226.0,Not found,https://www.mhvillage.com/parks/57673,62226.0,"1330 N 17th St,Swansea, IL62226.0",,
159,"1330 Rand Road,",Rand Road Community,"Des Plaines, IL",60016.0,140,https://www.mhvillage.com/parks/10373,60016.0,"1330 Rand Road,Des Plaines, IL60016.0",,
160,"1330 West Williams Street,",Long's Mobile Home Park,"Danville, IL",61832.0,Not found,https://www.mhvillage.com/parks/11458,61832.0,"1330 West Williams Street,Danville, IL61832.0",,
161,"1332 Leland St,",Greenwood Mh Park,"Collinsville, IL",62234.0,Not found,https://www.mhvillage.com/parks/57971,62234.0,"1332 Leland St,Collinsville, IL62234.0",,
162,"1336 Douglas Avenue,",Oak Grove Mobile Home Village,"Montgomery, IL",60538.0,85,https://www.mhvillage.com/parks/10689,60538.0,"1336 Douglas Avenue,Montgomery, IL60538.0",,
163,"134 County Lane West,",Country View Mobile Home Community,"Pierron, IL",62273.0,122,https://www.mhvillage.com/parks/10160,62273.0,"134 County Lane West,Pierron, IL62273.0",,
164,"1343 N Arthur Burch Dr,",Oak Creek Estates,"Bourbonnais, IL",60914.0,343,https://www.mhvillage.com/parks/10692,60914.0,"1343 N Arthur Burch Dr,Bourbonnais, IL60914.0",,
165,"1343 S County Line Rd,",Crab Orchard Lake Mh Community,"Carbondale, IL",62902.0,125,https://www.mhvillage.com/parks/10609,62902.0,"1343 S County Line Rd,Carbondale, IL62902.0",,
166,"135 Arapaho Drive,",Arapaho Village,"Belleville, IL",62220.0,147,https://www.mhvillage.com/parks/11306,62220.0,"135 Arapaho Drive,Belleville, IL62220.0",,
167,"135 Mallard Dr.,",Mallard Lake,"Pontoon Beach, IL",62040.0,278,https://www.mhvillage.com/parks/29231,62040.0,"135 Mallard Dr.,Pontoon Beach, IL62040.0",,
168,"135 Stowaway,",Ports of Sullivan,"Lakemoor, IL",60051.0,Not found,https://www.mhvillage.com/parks/129651,60051.0,"135 Stowaway,Lakemoor, IL60051.0",,
169,"1350 South Brookside Street,",Brookside Mobile Home Park,"Centralia, IL",62801.0,128,https://www.mhvillage.com/parks/10994,62801.0,"1350 South Brookside Street,Centralia, IL62801.0",,
170,"1351 Chicago Avenue,",Shamrock Mobile Home Park,"Dixon, IL",61021.0,16,https://www.mhvillage.com/parks/10843,61021.0,"1351 Chicago Avenue,Dixon, IL61021.0",,
171,"13555 South Archer Avenue,",Busy Bee Mobile Home Park,"Lemont, IL",60439.0,Not found,https://www.mhvillage.com/parks/10397,60439.0,"13555 South Archer Avenue,Lemont, IL60439.0",,
172,"1362 W. Williams Street,",Big Rock Mobile Home Court,"Danville, IL",61832.0,Not found,https://www.mhvillage.com/parks/11457,61832.0,"1362 W. Williams Street,Danville, IL61832.0",,
173,"13667 Western Avenue,",Blue Island Mobile Home Park,"Blue Island, IL",60406.0,Not found,https://www.mhvillage.com/parks/10344,60406.0,"13667 Western Avenue,Blue Island, IL60406.0",,
174,"13964 Round Grove Rd,",Honeycutt Hill Mobile Home Park,"Morrison, IL",61270.0,Not found,https://www.mhvillage.com/parks/106858,61270.0,"13964 Round Grove Rd,Morrison, IL61270.0",,
175,"14 Central,",Shady Oaks,"Minooka, IL",60447.0,364,https://www.mhvillage.com/parks/10555,60447.0,"14 Central,Minooka, IL60447.0",,
176,"14 Eastwinds Trail,",East Winds Mobile Home Park,"Centralia, IL",62801.0,Not found,https://www.mhvillage.com/parks/37094,62801.0,"14 Eastwinds Trail,Centralia, IL62801.0",,
177,"140 South Wood Dale Road,",Wood Dale Estates,"Wood Dale, IL",60191.0,97,https://www.mhvillage.com/parks/10477,60191.0,"140 South Wood Dale Road,Wood Dale, IL60191.0",,
178,"1400 Cedar Street,",Midtown Trailer Court,"Lawrenceville, IL",62439.0,Not found,https://www.mhvillage.com/parks/10834,62439.0,"1400 Cedar Street,Lawrenceville, IL62439.0",,
179,"1400 Cleveland Rd,",Willow Haven Mobile Home Community,"Colona, IL",61241.0,110,https://www.mhvillage.com/parks/10579,61241.0,"1400 Cleveland Rd,Colona, IL61241.0",,
180,"1400 South Johnson Street,",Greenview Estates Mobile Home Park,"Macomb, IL",61455.0,79,https://www.mhvillage.com/parks/11031,61455.0,"1400 South Johnson Street,Macomb, IL61455.0",,
181,"14001 S. Western Avenue,",Western Crossing,"Dixmoor, IL",60426.0,Not found,https://www.mhvillage.com/parks/129298,60426.0,"14001 S. Western Avenue,Dixmoor, IL60426.0",,
182,"14001 Western Avenue,",Modern Estates & Forest View Mobile Home Park,"Blue Island, IL",60406.0,Not found,https://www.mhvillage.com/parks/10349,60406.0,"14001 Western Avenue,Blue Island, IL60406.0",,
183,"1401 N Illinois St,",M & M Mobile Manor,"Swansea, IL",62226.0,Not found,https://www.mhvillage.com/parks/11320,62226.0,"1401 N Illinois St,Swansea, IL62226.0",,
184,"1401 North 3rd Street,",Lucky Horseshoe,"Riverton, IL",62561.0,140,https://www.mhvillage.com/parks/11247,62561.0,"1401 North 3rd Street,Riverton, IL62561.0",,
185,"1401 South Whittle Avenue,",Fehrenbacher Mobile Home Park,"Olney, IL",62450.0,92,https://www.mhvillage.com/parks/11198,62450.0,"1401 South Whittle Avenue,Olney, IL62450.0",,
186,"1406 S Cross Street,",Bennett Mobile Home Park,"Robinson, IL",62454.0,Not found,https://www.mhvillage.com/parks/57725,62454.0,"1406 S Cross Street,Robinson, IL62454.0",,
187,"1410 West Dr,",Newcastle Park LLC,"Bethalto, IL",62010.0,33,https://www.mhvillage.com/parks/10932,62010.0,"1410 West Dr,Bethalto, IL62010.0",,
188,"1410 West Saint Louis Avenue,",Vandalia Mobile Home Park,"Vandalia, IL",62471.0,Not found,https://www.mhvillage.com/parks/10506,62471.0,"1410 West Saint Louis Avenue,Vandalia, IL62471.0",,
189,"14113 Murray Clark Rd,",Joanna's Kountry Kourt,"Danville, IL",61834.0,Not found,https://www.mhvillage.com/parks/107204,61834.0,"14113 Murray Clark Rd,Danville, IL61834.0",,
190,"14115 South Western Avenue,",Smith Mobile Homes,"Blue Island, IL",60406.0,233,https://www.mhvillage.com/parks/10350,60406.0,"14115 South Western Avenue,Blue Island, IL60406.0",,
191,"14136 S. Wood Street,",Specialville Estates,"Dixmoor, IL",60426.0,Not found,https://www.mhvillage.com/parks/129579,60426.0,"14136 S. Wood Street,Dixmoor, IL60426.0",,
192,"14139 South Western Avenue,",Colonial Estates,"Dixmoor, IL",60406.0,183,https://www.mhvillage.com/parks/10346,60406.0,"14139 South Western Avenue,Dixmoor, IL60406.0",,
193,"14149 S Western Ave,",American Mobile Home Park,"Blue Island, IL",60406.0,47,https://www.mhvillage.com/parks/10343,60406.0,"14149 S Western Ave,Blue Island, IL60406.0",,
194,"1418 Sandy Hollow Road,","Family Manufactured Home Community, LLC","Rockford, IL",61109.0,55,https://www.mhvillage.com/parks/11622,61109.0,"1418 Sandy Hollow Road,Rockford, IL61109.0",,
195,"142 Brandon Circle,",Reed Station Mobile Home Park,"Carbondale, IL",62901.0,68,https://www.mhvillage.com/parks/10625,62901.0,"142 Brandon Circle,Carbondale, IL62901.0",,
196,"144 E Alton Ave,",Shady Lane Mobile Home Park,"East Alton, IL",62024.0,Not found,https://www.mhvillage.com/parks/57931,62024.0,"144 E Alton Ave,East Alton, IL62024.0",,
197,"14415 Barstow Road,",River Oaks Mobile Home Park,"Barstow, IL",61236.0,50,https://www.mhvillage.com/parks/11202,61236.0,"14415 Barstow Road,Barstow, IL61236.0",,
198,"1449 Meadow Avenue,",Golden Valley Mobile Home Park,"East Peoria, IL",61611.0,Not found,https://www.mhvillage.com/parks/37022,61611.0,"1449 Meadow Avenue,East Peoria, IL61611.0",,
199,"1450 Fairfax St,",S&W Mobile Home Park,"Carlyle, IL",62231.0,Not found,https://www.mhvillage.com/parks/107210,62231.0,"1450 Fairfax St,Carlyle, IL62231.0",,
200,"1500 East Main Cross Street,",Hillcrest Mobile Home Park,"Taylorville, IL",62568.0,119,https://www.mhvillage.com/parks/10277,62568.0,"1500 East Main Cross Street,Taylorville, IL62568.0",,
201,"1500 Linda Avenue,",Clark's Mobile Home Park,"Rockford, IL",61102.0,36,https://www.mhvillage.com/parks/11628,61102.0,"1500 Linda Avenue,Rockford, IL61102.0",,
202,"1500 North Bruns Lane,",Westwood Park,"Springfield, IL",62702.0,20,https://www.mhvillage.com/parks/66625,62702.0,"1500 North Bruns Lane,Springfield, IL62702.0",,
203,"1500 Tremont Street,",Tremont Park,"Lincoln, IL",62656.0,89,https://www.mhvillage.com/parks/10873,62656.0,"1500 Tremont Street,Lincoln, IL62656.0",,
204,"15000 Dixie Highway,","Dixie Garden Homes, Inc","Harvey, IL",60426.0,187,https://www.mhvillage.com/parks/10382,60426.0,"15000 Dixie Highway,Harvey, IL60426.0",,
205,"1501 North Russell Street,",Juanita's Mobile Home Park,"Marion, IL",62959.0,Not found,https://www.mhvillage.com/parks/11605,62959.0,"1501 North Russell Street,Marion, IL62959.0",,
206,"1501 West 4th Street,",Woodlawn Trailer Court,"Sterling, IL",61081.0,Not found,https://www.mhvillage.com/parks/11554,61081.0,"1501 West 4th Street,Sterling, IL61081.0",,
207,"1503 West 1st Avenue,",Candlelight MHP,"Coal Valley, IL",61240.0,451,https://www.mhvillage.com/parks/11203,61240.0,"1503 West 1st Avenue,Coal Valley, IL61240.0",,
208,"15051 S Archer Ave,",Triangal Mh Park,"Lockport, IL",60441.0,Not found,https://www.mhvillage.com/parks/57834,60441.0,"15051 S Archer Ave,Lockport, IL60441.0",,
209,"1507 East Jackson Street,",Shade Tree Village Mobile Home Park,"Macomb, IL",61455.0,Not found,https://www.mhvillage.com/parks/11028,61455.0,"1507 East Jackson Street,Macomb, IL61455.0",,
210,"1507 W Rock Falls Rd,",Sauk Valley Estates,"Rock Falls, IL",61071.0,21,https://www.mhvillage.com/parks/127088,61071.0,"1507 W Rock Falls Rd,Rock Falls, IL61071.0",,
211,"1507 W Route 30,",East Z Living Mobile Home Park,"Rock Falls, IL",61071.0,Not found,https://www.mhvillage.com/parks/106918,61071.0,"1507 W Route 30,Rock Falls, IL61071.0",,
212,"151 Hoffman Road,",Country Village Mobile Home Park,"Murphysboro, IL",62966.0,63,https://www.mhvillage.com/parks/10641,62966.0,"151 Hoffman Road,Murphysboro, IL62966.0",,
213,"1510 Penthouse Drive,",North Park Place,"Quincy, IL",62301.0,Not found,https://www.mhvillage.com/parks/10135,62301.0,"1510 Penthouse Drive,Quincy, IL62301.0",,
214,"1511 Coyne Center Road,",Woodland Mobile Home Park,"Milan, IL",61264.0,248,https://www.mhvillage.com/parks/11222,61264.0,"1511 Coyne Center Road,Milan, IL61264.0",,
215,"1512 Shelby Ave,",Bennett Trailer Park,"Mattoon, IL",61938.0,Not found,https://www.mhvillage.com/parks/106970,61938.0,"1512 Shelby Ave,Mattoon, IL61938.0",,
216,"1513 County Road 2300 N,",Country Manor Mh Park,"Urbana, IL",61802.0,Not found,https://www.mhvillage.com/parks/57658,61802.0,"1513 County Road 2300 N,Urbana, IL61802.0",,
217,"1513 East Jackson Street,",Derry's Mobile Home Court,"Macomb, IL",61455.0,Not found,https://www.mhvillage.com/parks/11030,61455.0,"1513 East Jackson Street,Macomb, IL61455.0",,
218,"1513 N 4th St,",Davis' Mobile Home Park,"Chillicothe, IL",61523.0,Not found,https://www.mhvillage.com/parks/11137,61523.0,"1513 N 4th St,Chillicothe, IL61523.0",,
219,"1514 Spring Lake Road,",Paradise Lane Mobile Home Park,"Quincy, IL",62305.0,70,https://www.mhvillage.com/parks/29624,62305.0,"1514 Spring Lake Road,Quincy, IL62305.0",,
220,"1515 North Lincoln Avenue,",Westwood Place,"Springfield, IL",62702.0,206,https://www.mhvillage.com/parks/11269,62702.0,"1515 North Lincoln Avenue,Springfield, IL62702.0",,
221,"1519 S Chicago St,",Peet's Mobile Home Park,"Joliet, IL",60436.0,Not found,https://www.mhvillage.com/parks/11573,60436.0,"1519 S Chicago St,Joliet, IL60436.0",,
222,"1520 Glen Forest Drive,",Bel-rock Mobile Home Park,"Machesney Park, IL",61115.0,Not found,https://www.mhvillage.com/parks/36902,61115.0,"1520 Glen Forest Drive,Machesney Park, IL61115.0",,
223,"1522 Wilkes Avenue,",Paradise Lane,"Quincy, IL",62305.0,103,https://www.mhvillage.com/parks/128980,62305.0,"1522 Wilkes Avenue,Quincy, IL62305.0",,
224,"15242 East 1830 North Road,",Redwood MHC,"Pontiac, IL",61764.0,Not found,https://www.mhvillage.com/parks/10860,61764.0,"15242 East 1830 North Road,Pontiac, IL61764.0",,
225,"1525 South Fairview Avenue,",Flower Farm Trailer Park,"Decatur, IL",62521.0,Not found,https://www.mhvillage.com/parks/10889,62521.0,"1525 South Fairview Avenue,Decatur, IL62521.0",,
226,"1526 Lori Dr,",Town and Country Rentals,"Quincy, IL",62305.0,92,https://www.mhvillage.com/parks/10144,62305.0,"1526 Lori Dr,Quincy, IL62305.0",,
227,"15358 E Clarksville Rd,",Lazy G Village,"Marshall, IL",62441.0,Not found,https://www.mhvillage.com/parks/57824,62441.0,"15358 E Clarksville Rd,Marshall, IL62441.0",,
228,"155 West Kellogg Street,",Parkview Court Mobile Home Park,"Pittsfield, IL",62363.0,Not found,https://www.mhvillage.com/parks/11169,62363.0,"155 West Kellogg Street,Pittsfield, IL62363.0",,
229,"15625 Kennedy Road,",Mcclelland's Mobile Home Estates,"Auburn, IL",62615.0,16,https://www.mhvillage.com/parks/11705,62615.0,"15625 Kennedy Road,Auburn, IL62615.0",,
230,"1570 N 30th Rd Unit O,",Ottawa Estates Mobile Home Park,"Ottawa, IL",61350.0,100,https://www.mhvillage.com/parks/10761,61350.0,"1570 N 30th Rd Unit O,Ottawa, IL61350.0",,
231,"16 North Texas Street,",Jeans Mobile Home Park,"Harrisburg, IL",62946.0,Not found,https://www.mhvillage.com/parks/11232,62946.0,"16 North Texas Street,Harrisburg, IL62946.0",,
232,"16 West Wasson,",The Meadows,"Amboy, IL",61310.0,95,https://www.mhvillage.com/parks/10837,61310.0,"16 West Wasson,Amboy, IL61310.0",,
233,"1600 North Market Street,",Shadowwood Mobile Home Park,"Champaign, IL",61820.0,272,https://www.mhvillage.com/parks/10207,61820.0,"1600 North Market Street,Champaign, IL61820.0",,
234,"1600 Riverdale Road,",Country Acres Mobile Manor,"Rock Falls, IL",61071.0,106,https://www.mhvillage.com/parks/11548,61071.0,"1600 Riverdale Road,Rock Falls, IL61071.0",,
235,"1600 Tyler Ave,",Mercer Mobile Home Court,"Charleston, IL",61920.0,Not found,https://www.mhvillage.com/parks/10313,61920.0,"1600 Tyler Ave,Charleston, IL61920.0",,
236,"1601 East Jackson Street,",Kiljordan Meadows,"Macomb, IL",61455.0,173,https://www.mhvillage.com/parks/11034,61455.0,"1601 East Jackson Street,Macomb, IL61455.0",,
237,"1601 Sheridan Rd,",Hollyhock Hill Mobile Home Park,"Winthrop Harbor, IL",60096.0,Not found,https://www.mhvillage.com/parks/106900,60096.0,"1601 Sheridan Rd,Winthrop Harbor, IL60096.0",,
238,"1604 East Olympian Road,",Country View Estates,"Urbana, IL",61802.0,Not found,https://www.mhvillage.com/parks/10249,61802.0,"1604 East Olympian Road,Urbana, IL61802.0",,
239,"1605 West Us Highway 50,",S & H O Fallon Mobile Home Park,"O Fallon, IL",62269.0,Not found,https://www.mhvillage.com/parks/11417,62269.0,"1605 West Us Highway 50,O Fallon, IL62269.0",,
240,"16088 E Us 24 Highway,",EEE Mobile Village,"Lewistown, IL",61542.0,Not found,https://www.mhvillage.com/parks/107042,61542.0,"16088 E Us 24 Highway,Lewistown, IL61542.0",,
241,"161 West River Road,",Willow Lake Estates,"Elgin, IL",60123.0,623,https://www.mhvillage.com/parks/10688,60123.0,"161 West River Road,Elgin, IL60123.0",,
242,"1610 E Us Route 34,",Century Estates,"Earlville, IL",60518.0,Not found,https://www.mhvillage.com/parks/107406,60518.0,"1610 E Us Route 34,Earlville, IL60518.0",,
243,"1610 Walter Payton Memorial Hwy,",Century Estates,"Earlville, IL",60518.0,Not found,https://www.mhvillage.com/parks/107408,60518.0,"1610 Walter Payton Memorial Hwy,Earlville, IL60518.0",,
244,"1618 W Jefferson St.,",Gaslite Senior Mobile Home Court,"Springfield, IL",62702.0,57,https://www.mhvillage.com/parks/104537,62702.0,"1618 W Jefferson St.,Springfield, IL62702.0",,
245,"1626 Columbus St,",Thrush Mobile Home Park,"Ottawa, IL",61350.0,Not found,https://www.mhvillage.com/parks/57759,61350.0,"1626 Columbus St,Ottawa, IL61350.0",,
246,"16260 W State Rd,",Six Oaks Manufactured Home Community,"Pecatonica, IL",61063.0,Not found,https://www.mhvillage.com/parks/106834,61063.0,"16260 W State Rd,Pecatonica, IL61063.0",,
247,"1639 Sheridan Road,",Avalon Mobile Home Park,"Zion, IL",60099.0,31,https://www.mhvillage.com/parks/10828,60099.0,"1639 Sheridan Road,Zion, IL60099.0",,
248,"1648 East Chestnut Street,",Lake Drive Mobile Home Park,"Canton, IL",61520.0,Not found,https://www.mhvillage.com/parks/10531,61520.0,"1648 East Chestnut Street,Canton, IL61520.0",,
249,"16572 East 1200 North Road,",Country Aire Mobile Home Park,"Westville, IL",61883.0,Not found,https://www.mhvillage.com/parks/11500,61883.0,"16572 East 1200 North Road,Westville, IL61883.0",,
250,"16584 North Il Highway 37,",Rolling Meadow Mobile Home Community,"Mount Vernon, IL",62864.0,13,https://www.mhvillage.com/parks/11723,62864.0,"16584 North Il Highway 37,Mount Vernon, IL62864.0",,
251,"16902 Dixie Hwy,",Hazel Crest MHC,"Hazel Crest, IL",60429.0,22,https://www.mhvillage.com/parks/106444,60429.0,"16902 Dixie Hwy,Hazel Crest, IL60429.0",,
252,"170 Coachlight Trailer Park,",Coachlight Mobile Home Park,"Glen Carbon, IL",62034.0,Not found,https://www.mhvillage.com/parks/106852,62034.0,"170 Coachlight Trailer Park,Glen Carbon, IL62034.0",,
253,"1700 Block E Dearborn Ave,",Dearborn Mobile Home Park,"Aurora, IL",60505.0,Not found,https://www.mhvillage.com/parks/106938,60505.0,"1700 Block E Dearborn Ave,Aurora, IL60505.0",,
254,"1700 North Broadway,",Salem Mobile Home Park,"Salem, IL",62881.0,Not found,https://www.mhvillage.com/parks/11003,62881.0,"1700 North Broadway,Salem, IL62881.0",,
255,"1701 2nd Street East,",High Cliff Estates,"Milan, IL",61264.0,224,https://www.mhvillage.com/parks/11217,61264.0,"1701 2nd Street East,Milan, IL61264.0",,
256,"1701 Mascoutah Ave,",Green Mount Station,"Belleville, IL",62221.0,96,https://www.mhvillage.com/parks/27863,62221.0,"1701 Mascoutah Ave,Belleville, IL62221.0",,
257,"1703 South Chicago Street,",Modern Manor,"Joliet, IL",60436.0,40,https://www.mhvillage.com/parks/89,60436.0,"1703 South Chicago Street,Joliet, IL60436.0",,
258,"1706 N Santa Fe Ave,",Northtown Mobile Home Park,"Chillicothe, IL",61523.0,Not found,https://www.mhvillage.com/parks/11139,61523.0,"1706 N Santa Fe Ave,Chillicothe, IL61523.0",,
259,"1710 N Main St,",Neild's Mobile Manor,"Georgetown, IL",61846.0,Not found,https://www.mhvillage.com/parks/11485,61846.0,"1710 N Main St,Georgetown, IL61846.0",,
260,"1710 Ridge Street,","VINUS, Inc. Mobile Home Park","Carlyle, IL",62231.0,35,https://www.mhvillage.com/parks/10295,62231.0,"1710 Ridge Street,Carlyle, IL62231.0",,
261,"1712 South Dixie Highway,",Queens Estates,"Crete, IL",60417.0,148,https://www.mhvillage.com/parks/11561,60417.0,"1712 South Dixie Highway,Crete, IL60417.0",,
262,"1713 West Us Hwy 50, #60,",Castle Acres,"O Fallon, IL",62269.0,167,https://www.mhvillage.com/parks/11410,62269.0,"1713 West Us Hwy 50, #60,O Fallon, IL62269.0",,
263,"1718 W Jackson St,",Heaps Mobile Home Park,"Macomb, IL",61455.0,Not found,https://www.mhvillage.com/parks/57832,61455.0,"1718 W Jackson St,Macomb, IL61455.0",,
264,"1720 North 12th Street,",Trailer Town Park,"Quincy, IL",62301.0,Not found,https://www.mhvillage.com/parks/10145,62301.0,"1720 North 12th Street,Quincy, IL62301.0",,
265,"1730 12th St,",Pal & Sal Mobile Home Park,"Lawrenceville, IL",62439.0,Not found,https://www.mhvillage.com/parks/57845,62439.0,"1730 12th St,Lawrenceville, IL62439.0",,
266,"1732 N Baker St,",North Gate Mh Park,"Streator, IL",61364.0,Not found,https://www.mhvillage.com/parks/57678,61364.0,"1732 N Baker St,Streator, IL61364.0",,
267,"17336 E County Rd 1400N,",Seven Hickory Estates,"Charleston, IL",61920.0,Not found,https://www.mhvillage.com/parks/58004,61920.0,"17336 E County Rd 1400N,Charleston, IL61920.0",,
268,"1746 Wilson Road,","Wilsons on University MHC, LLC","Urbana, IL",61801.0,42,https://www.mhvillage.com/parks/10264,61801.0,"1746 Wilson Road,Urbana, IL61801.0",,
269,"1750 Roosevelt Ave,",Pine Manor,"Belleville, IL",62226.0,Not found,https://www.mhvillage.com/parks/31719,62226.0,"1750 Roosevelt Ave,Belleville, IL62226.0",,
270,"1750 W Broadway,",Sycamore Mobile Home Park,"Blue Island, IL",60406.0,86,https://www.mhvillage.com/parks/11682,60406.0,"1750 W Broadway,Blue Island, IL60406.0",,
271,"1751 North Grand Avenue West,",Park Ridge Mobile Home Park,"Springfield, IL",62702.0,106,https://www.mhvillage.com/parks/31506,62702.0,"1751 North Grand Avenue West,Springfield, IL62702.0",,
272,"1755 West Mccord St Rt 161,",Deerwood Mobile Home Park,"Centralia, IL",62801.0,100,https://www.mhvillage.com/parks/10298,62801.0,"1755 West Mccord St Rt 161,Centralia, IL62801.0",,
273,"177 N Center St,",Dixon Mobile Home Park,"Braidwood, IL",60408.0,Not found,https://www.mhvillage.com/parks/11556,60408.0,"177 N Center St,Braidwood, IL60408.0",,
274,"1776 Independence,","Liberty Estate Commons MHC, LLC","Urbana, IL",61802.0,433,https://www.mhvillage.com/parks/74639,61802.0,"1776 Independence,Urbana, IL61802.0",,
275,"1795 E 3180 N Rd,",Beaver Creek Village,"Saint Anne, IL",60964.0,Not found,https://www.mhvillage.com/parks/106802,60964.0,"1795 E 3180 N Rd,Saint Anne, IL60964.0",,
276,"18 N First St,",North Side Mobile Home Park,"Bethany, IL",61914.0,Not found,https://www.mhvillage.com/parks/106974,61914.0,"18 N First St,Bethany, IL61914.0",,
277,"1800 Perrysville Road,",Valley Run Mobile Home Park,"Danville, IL",61834.0,60,https://www.mhvillage.com/parks/11481,61834.0,"1800 Perrysville Road,Danville, IL61834.0",,
278,"1801 Dekalb Avenue,",Edgebrook,"Sycamore, IL",60178.0,247,https://www.mhvillage.com/parks/10447,60178.0,"1801 Dekalb Avenue,Sycamore, IL60178.0",,
279,"1801 Madison Avenue,",Slifer's Rancho Mobile Home Park,"Charleston, IL",61920.0,Not found,https://www.mhvillage.com/parks/10315,61920.0,"1801 Madison Avenue,Charleston, IL61920.0",,
280,"1801 North 16th Street,",Worman Mobile Home Park,"Quincy, IL",62301.0,Not found,https://www.mhvillage.com/parks/11663,62301.0,"1801 North 16th Street,Quincy, IL62301.0",,
281,"1810 North 8th Street,",Pekin Trailer Court,"Pekin, IL",61554.0,Not found,https://www.mhvillage.com/parks/11449,61554.0,"1810 North 8th Street,Pekin, IL61554.0",,
282,"1810 S Pine St,",Rosewood Mobile Home Park,"Centralia, IL",62801.0,Not found,https://www.mhvillage.com/parks/58016,62801.0,"1810 S Pine St,Centralia, IL62801.0",,
283,"1810 Wolff Drive,",South Court Mobile Home Park,"Marion, IL",62959.0,Not found,https://www.mhvillage.com/parks/11612,62959.0,"1810 Wolff Drive,Marion, IL62959.0",,
284,"1814 Carr St,",Southtown,"Streator, IL",61364.0,Not found,https://www.mhvillage.com/parks/107318,61364.0,"1814 Carr St,Streator, IL61364.0",,
285,"1820 Crestview Drive,",Crossroad Terrace East,"O Fallon, IL",62269.0,Not found,https://www.mhvillage.com/parks/11411,62269.0,"1820 Crestview Drive,O Fallon, IL62269.0",,
286,"1831 Perrysville Road,",Glendale Mobile Home Park,"Danville, IL",61834.0,84,https://www.mhvillage.com/parks/11467,61834.0,"1831 Perrysville Road,Danville, IL61834.0",,
287,"18388 East Frontage Road,",Kamper Kompanion Mobile Home Park,"Litchfield, IL",62056.0,Not found,https://www.mhvillage.com/parks/11099,62056.0,"18388 East Frontage Road,Litchfield, IL62056.0",,
288,"1847 Truman Rd,",Fox Bridge Court,"Springfield, IL",62703.0,Not found,https://www.mhvillage.com/parks/57693,62703.0,"1847 Truman Rd,Springfield, IL62703.0",,
289,"18530 West 3000 North Road,",Shannon Shores Mobile Home Park,"Reddick, IL",60961.0,189,https://www.mhvillage.com/parks/10716,60961.0,"18530 West 3000 North Road,Reddick, IL60961.0",,
290,"1900 West South 2nd St,",Jess & Angel's Westview,"Shelbyville, IL",62565.0,Not found,https://www.mhvillage.com/parks/106774,62565.0,"1900 West South 2nd St,Shelbyville, IL62565.0",,
291,"1901 N Cherry St Lot 35,",Cherry Street Estates,"Mount Carmel, IL",62863.0,110,https://www.mhvillage.com/parks/11507,62863.0,"1901 N Cherry St Lot 35,Mount Carmel, IL62863.0",,
292,"1901 North Linden Street,",Landings Estates,"Normal, IL",61761.0,288,https://www.mhvillage.com/parks/11077,61761.0,"1901 North Linden Street,Normal, IL61761.0",,
293,"1902 South Main Street,",Hilltop Mobile Home Park,"Bloomington, IL",61704.0,557,https://www.mhvillage.com/parks/11055,61704.0,"1902 South Main Street,Bloomington, IL61704.0",,
294,"1913 Barr Street,",Carriage Lane Estates,"Streator, IL",61364.0,134,https://www.mhvillage.com/parks/10776,61364.0,"1913 Barr Street,Streator, IL61364.0",,
295,"1931 Champlain St,",Starlight Mobile Home Park,"Ottawa, IL",61350.0,20,https://www.mhvillage.com/parks/10134,61350.0,"1931 Champlain St,Ottawa, IL61350.0",,
296,"1938 County Road 3000 N,",Eastside Mobile Home Village,"Rantoul, IL",61866.0,Not found,https://www.mhvillage.com/parks/10216,61866.0,"1938 County Road 3000 N,Rantoul, IL61866.0",,
297,"198 Gem St.,",Bissell Village Mobile Home Park,"Springfield, IL",62707.0,180,https://www.mhvillage.com/parks/11251,62707.0,"198 Gem St.,Springfield, IL62707.0",,
